Date,International_Reserves_US,CPI_Index_US,Industrial_Production_Index_France,Exchange_Rate_France,International_Reserves_France,CPI_Index_France
1977-03-01,19120.6483408891,27.2866311558296,79.9430837641464,4.96696965206214,18612.863504172,27.3407063295148
1977-04-01,18867.7039702285,27.5159305773071,76.5014870308151,4.95294700371238,18730.2990330468,27.6957820830914
1977-05-01,19194.3326140315,27.6535102301937,73.9892235400154,4.9407114626947,18801.2034210123,27.9582220345246
1977-06-01,19155.7337476895,27.8369497673757,78.2478165305174,4.8527199497672,20907.3256043139,28.174354642876
1977-07-01,18926.9870054636,27.9745294202623,64.2261182668264,4.89835904995828,20619.7608262725,28.4213693712717
1977-08-01,19055.5470939414,28.0662491888533,46.1705009833554,4.9227133998682,20656.4797870188,28.5757482975241
1977-09-01,18988.4721127064,28.1579689574443,74.0402858060886,4.86050354840384,20675.2558432228,28.8227524679301
1977-10-01,19047.451168635,28.2496887260353,74.918556782547,4.859199999,20706.8564780897,29.0543208573088
1977-11-01,19155.0418776846,28.3872683789219,78.7788640976783,4.853799999,20630.5507126845,29.1623924404793
1977-12-01,19311.4983328974,28.4789881475129,75.5006666157811,4.793499999,22588.7821793203,29.2395819036055
1978-01-01,19454.8305720373,28.662427684695,77.257208568698,4.716899999,22604.8742675414,29.3785250488307
1978-02-01,19372.9803452409,28.845867221877,78.6563146591027,4.838899999,22343.5872389532,29.5946576571821
1978-03-01,19191.3244384177,29.0751666433546,79.6571350741367,4.713499999,22547.323127306,29.8570976086153
1978-04-01,18842.7243833469,29.3044660648321,80.5864683166683,4.584699999,22955.5141556698,30.1813018001372
1978-05-01,18965.237123957,29.5796253706052,77.144871583337,4.651,23591.2733642716,30.4746238716148
1978-06-01,18863.9501302419,29.9006445606738,77.1959338494102,4.582,25642.972630423,30.7061922609935
1978-07-01,18832.0902399238,30.1299439821513,65.5128873718701,4.439,26461.2375968482,31.0767037955973
1978-08-01,18782.5947478467,30.2675236350379,46.7526108165894,4.360399999,26750.2386544471,31.2619542839043
1978-09-01,18849.9313440378,30.4968230565154,75.9704394636542,4.361899999,26985.2702253167,31.4626511112284
1978-10-01,18934.6843409769,30.7719823622885,78.7175893783904,4.223799999,27064.9049788337,31.755973182706
1978-11-01,17967.4706551914,30.909562015175,82.0468491263608,4.3649,27261.763143573,31.9257878899857
1978-12-01,18650.3049878909,31.0471416680616,81.178790603117,4.320199999,31617.8553416692,32.0801773742279
1979-01-01,20468.7711339788,31.3223009738346,80.4741313313073,4.241199999,32317.4206308578,32.3734994457055
1979-02-01,20291.4528861563,31.6891800481987,82.1693985649364,4.2762,32603.4427546747,32.5896320540569
1979-03-01,21657.9193470524,32.0101992382673,83.2212812460436,4.287499999,33034.7232727405,32.8829541255345
1979-04-01,21402.9589478695,32.3770783126314,79.8307467787855,4.350599999,33157.105616089,33.2071477590667
1979-05-01,22298.9198216109,32.789817271291,79.9430837641465,4.407299999,33173.69509495,33.5622235126432
1979-06-01,21267.6540448184,33.1566963456551,81.6383509977755,4.364899999,36878.8466387291,33.8400992451037
1979-07-01,20044.3007216382,33.5235754200192,70.9459124820548,4.2446,37394.3363787995,34.2878108008235
1979-08-01,20045.5821519623,33.8445946100878,52.1856359267742,4.2573,37434.9666972808,34.6428759964103
1979-09-01,18557.2973552852,34.2114736844519,80.2392449073708,4.2001,37323.2016116204,34.9361980678879
1979-10-01,18016.0106125323,34.486632990225,81.0562411645414,4.196599999,37984.1626809818,35.3530275035633
1979-11-01,19284.8149169743,34.8076521802936,84.3344386464386,4.1607,38160.888633546,35.584595892942
1979-12-01,18956.0257327357,35.1745312546576,83.4561676699802,4.065999999,51774.4408187959,35.8624821833923
1980-01-01,20989.3241255244,35.6789899819083,82.6187465063803,4.038199999,53744.3770544388,36.5571873515283
1980-02-01,20886.581492989,36.1834487091589,83.7829661728485,4.095599999,54289.959309763,36.9452779390804
1980-03-01,21491.0579111444,36.733767320705,84.1710393950045,4.313599999,55233.540077445,37.3721691389959
1980-04-01,21644.9078200193,37.1465062793647,83.0068197285364,4.342399999,59567.6946387735,37.8378609512749
1980-05-01,21917.5578757659,37.5133853537288,79.1873622262637,4.181099999,59825.1381897099,38.1483291981207
1980-06-01,21942.9779029322,37.9261243123884,79.5754354484197,4.112799999,71051.4395714981,38.4199757166235
1980-07-01,21844.600636646,37.9261243123884,71.4667475960012,4.055199999,72564.6032411036,38.9632898696088
1980-08-01,22691.4259369102,38.2012836181614,52.6860461342913,4.150199999,72885.8730291032,39.3513804571609
1980-09-01,22994.402033851,38.52230280823,75.8376775718641,4.158799999,72995.8885497117,39.7006493163702
1980-10-01,23966.3889154758,38.8891818825941,78.482702954454,4.2426,73854.073148664,40.1275299582959
